Date,Open,High,Low,Close,Volume
20211013  09:39:25,108.15,108.15,108.01,108.03,364
20211013  09:39:30,108.05,108.08,108.02,108.06,177
20211013  09:39:35,108.06,108.08,108.03,108.08,116
20211013  09:39:40,108.09,108.12,108.04,108.04,185
20211013  09:39:45,108.04,108.15,108.04,108.12,90
20211013  09:39:50,108.14,108.21,108.12,108.2,260
20211013  09:39:55,108.2,108.26,108.19,108.24,411
20211013  09:40:00,108.25,108.43,108.22,108.38,807
20211013  09:40:05,108.37,108.42,108.35,108.39,424
20211013  09:40:10,108.39,108.41,108.29,108.29,550
20211013  09:40:15,108.28,108.44,108.28,108.42,1416
20211013  09:40:20,108.43,108.58,108.42,108.52,693
20211013  09:40:25,108.53,108.61,108.52,108.54,644
20211013  09:40:30,108.55,108.63,108.54,108.57,436
20211013  09:40:35,108.56,108.64,108.55,108.63,238
20211013  09:40:40,108.64,108.8,108.62,108.79,676
20211013  09:40:45,108.77,108.81,108.77,108.79,580
20211013  09:40:50,108.8,108.81,108.77,108.78,467
20211013  09:40:55,108.79,108.88,108.78,108.86,842
20211013  09:41:00,108.85,108.87,108.73,108.8,663
20211013  09:41:05,108.8,108.82,108.72,108.75,472
20211013  09:41:10,108.76,108.76,108.69,108.73,585
20211013  09:41:15,108.73,108.82,108.72,108.81,395
20211013  09:41:20,108.8,108.81,108.72,108.73,207
20211013  09:41:25,108.74,108.78,108.73,108.74,117
20211013  09:41:30,108.75,108.78,108.72,108.74,164
20211013  09:41:35,108.73,108.75,108.71,108.73,218
20211013  09:41:40,108.72,108.72,108.53,108.53,204
20211013  09:41:45,108.53,108.71,108.51,108.68,603
20211013  09:41:50,108.67,108.69,108.63,108.65,227
20211013  09:41:55,108.64,108.64,108.56,108.57,220
20211013  09:42:00,108.57,108.77,108.56,108.76,734
20211013  09:42:05,108.78,108.78,108.67,108.69,265
20211013  09:42:10,108.68,108.69,108.61,108.65,150
20211013  09:42:15,108.64,108.69,108.64,108.67,305
20211013  09:42:20,108.67,108.73,108.67,108.72,268
20211013  09:42:25,108.72,108.79,108.71,108.74,275
20211013  09:42:30,108.75,108.75,108.62,108.63,217
20211013  09:42:35,108.62,108.62,108.38,108.46,506
20211013  09:42:40,108.45,108.47,108.32,108.39,599
20211013  09:42:45,108.38,108.43,108.35,108.4,270
20211013  09:42:50,108.41,108.41,108.33,108.4,171
20211013  09:42:55,108.38,108.38,108.32,108.37,233
20211013  09:43:00,108.38,108.48,108.38,108.44,307
20211013  09:43:05,108.43,108.44,108.33,108.37,218
20211013  09:43:10,108.37,108.41,108.27,108.28,425
20211013  09:43:15,108.28,108.33,108.17,108.22,802
20211013  09:43:20,108.23,108.25,108.14,108.14,427
20211013  09:43:25,108.14,108.18,108.12,108.15,416
20211013  09:43:30,108.16,108.22,108.1,108.13,235
20211013  09:43:35,108.13,108.16,108.11,108.14,125
20211013  09:43:40,108.13,108.14,108.0,108.02,683
20211013  09:43:45,108.04,108.1,108.01,108.05,220
20211013  09:43:50,108.04,108.1,108.04,108.1,190
