Date,Open,High,Low,Close,Volume
20211018  09:39:00,8.29,8.3,8.29,8.29,512
20211018  09:39:05,8.295,8.3,8.29,8.29,607
20211018  09:39:10,8.29,8.295,8.25,8.25,1529
20211018  09:39:15,8.255,8.26,8.25,8.2572,710
20211018  09:39:20,8.2578,8.26,8.25,8.25,731
20211018  09:39:25,8.2525,8.265,8.24,8.265,860
20211018  09:39:30,8.265,8.27,8.26,8.2616,277
20211018  09:39:35,8.2697,8.29,8.265,8.2885,577
20211018  09:39:40,8.2802,8.29,8.28,8.2814,498
20211018  09:39:45,8.285,8.29,8.275,8.2845,365
20211018  09:39:50,8.28,8.32,8.28,8.3006,1659
20211018  09:39:55,8.3,8.31,8.3,8.3,397
20211018  09:40:00,8.31,8.33,8.3001,8.31,1587
20211018  09:40:05,8.313,8.32,8.3,8.305,798
20211018  09:40:10,8.3,8.31,8.26,8.27,1401
20211018  09:40:15,8.2611,8.3,8.26,8.29,677
20211018  09:40:20,8.2901,8.3,8.29,8.3,564
20211018  09:40:25,8.3079,8.31,8.29,8.2943,460
20211018  09:40:30,8.295,8.299,8.28,8.28,458
20211018  09:40:35,8.29,8.3,8.28,8.285,345
20211018  09:40:40,8.28,8.285,8.27,8.2761,630
20211018  09:40:45,8.27,8.28,8.27,8.2783,889
20211018  09:40:50,8.2701,8.285,8.27,8.2724,1270
20211018  09:40:55,8.2747,8.28,8.27,8.27,452
20211018  09:41:00,8.28,8.31,8.275,8.3,849
20211018  09:41:05,8.301,8.31,8.27,8.275,445
20211018  09:41:10,8.2795,8.28,8.26,8.2706,388
20211018  09:41:15,8.27,8.29,8.27,8.27,399
20211018  09:41:20,8.2726,8.29,8.25,8.2553,1221
20211018  09:41:25,8.26,8.26,8.25,8.255,1150
20211018  09:41:30,8.25,8.27,8.25,8.265,425
20211018  09:41:35,8.261,8.27,8.255,8.265,388
20211018  09:41:40,8.2601,8.27,8.25,8.255,512
20211018  09:41:45,8.25,8.26,8.25,8.2523,319
